,Country Name,Country Code,Indicator Name,Indicator Code,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
7000,Switzerland,CHE,GINI index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.9,34.3,33.8,32.9,32.6,31.7,31.6,32.5,32.5,32.3,,,
7004,Switzerland,CHE,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7,22.5,22.7,22.7,22.6,22.7,22.5,22.5,22.5,22.6,,,
7005,Switzerland,CHE,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,26.7,26.3,25.6,25.4,24.6,25.0,25.5,25.5,25.2,,,
7006,Switzerland,CHE,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4,41.7,41.3,40.6,40.4,39.7,39.8,40.5,40.5,40.2,,,
7007,Switzerland,CHE,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,2.9,3.0,3.1,3.1,3.2,3.3,3.3,3.2,3.2,,,
7008,Switzerland,CHE,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,7.4,7.5,7.8,7.8,7.9,8.1,7.9,7.8,7.8,,,
7009,Switzerland,CHE,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,12.0,12.3,12.5,12.6,12.7,12.4,12.5,12.5,,,
7010,Switzerland,CHE,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5,16.4,16.5,16.6,16.8,17.0,16.9,16.6,16.6,16.8,,,
7011,Switzerland,CHE,Number of poor at $1.90 a day (2011 PPP) (millions),SI.POV.NOP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
7012,Switzerland,CHE,Number of poor at $3.20 a day (2011 PPP) (millions),SI.POV.LMIC.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
7013,Switzerland,CHE,Number of poor at $5.50 a day (2011 PPP) (millions),SI.POV.UMIC.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
7014,Switzerland,CHE,"Population, total",SP.POP.TOTL,6341405.0,6338632.0,6302504.0,6281174.0,6281738.0,6294365.0,6319408.0,6354074.0,6391309.0,6418773.0,6441865.0,6470365.0,6504124.0,6545106.0,6593386.0,6646912.0,6715519.0,6799978.0,6875364.0,6938265.0,6993795.0,7040687.0,7071850.0,7088906.0,7110001.0,7143991.0,7184250.0,7229854.0,7284753.0,7339001.0,7389625.0,7437115.0,7483934.0,7551117.0,7647675.0,7743831.0,7824909.0,7912398.0,7996861.0,8089346.0,8188649.0,8282396.0,8373338.0,8466017.0,
7015,Switzerland,CHE,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
7016,Switzerland,CHE,Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
7017,Switzerland,CHE,Poverty gap at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,,,
7020,Switzerland,CHE,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
7021,Switzerland,CHE,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,,,
7022,Switzerland,CHE,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,,,
7366,Trinidad and Tobago,TTO,"Population, total",SP.POP.TOTL,997053.0,1011490.0,1025658.0,1039761.0,1054116.0,1069202.0,1085308.0,1102556.0,1120611.0,1138676.0,1155695.0,1170928.0,1184051.0,1195247.0,1204893.0,1213624.0,1221900.0,1229907.0,1237487.0,1244407.0,1250318.0,1255001.0,1258364.0,1260678.0,1262542.0,1264775.0,1267984.0,1272380.0,1277837.0,1284052.0,1290535.0,1296934.0,1303144.0,1309260.0,1315372.0,1321618.0,1328100.0,1334788.0,1341588.0,1348248.0,1354493.0,1360092.0,1364962.0,1369125.0,
7396,Tunisia,TUN,GINI index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,43.4,,,,,40.2,,,,,41.7,,,,,40.8,,,,,37.7,,,,,35.8,,,,,32.8,,,
7400,Tunisia,TUN,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,21.0,,,,,22.1,,,,,21.8,,,,,21.6,,,,,22.1,,,,,22.6,,,,,22.5,,,
7401,Tunisia,TUN,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,34.1,,,,,30.7,,,,,31.7,,,,,31.6,,,,,29.1,,,,,27.0,,,,,25.6,,,
7402,Tunisia,TUN,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,49.6,,,,,46.3,,,,,47.9,,,,,47.3,,,,,44.7,,,,,42.9,,,,,40.9,,,
7403,Tunisia,TUN,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,2.3,,,,,2.3,,,,,2.3,,,,,2.4,,,,,2.5,,,,,2.6,,,,,3.2,,,
7404,Tunisia,TUN,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,5.5,,,,,5.9,,,,,5.7,,,,,6.0,,,,,6.4,,,,,6.7,,,,,7.8,,,
7405,Tunisia,TUN,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,9.6,,,,,10.4,,,,,9.9,,,,,10.2,,,,,11.2,,,,,11.6,,,,,12.3,,,
7406,Tunisia,TUN,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,14.2,,,,,15.3,,,,,14.7,,,,,14.9,,,,,15.6,,,,,16.1,,,,,16.5,,,
7407,Tunisia,TUN,Number of poor at $1.90 a day (2011 PPP) (millions),SI.POV.NOP1,,,,,,,,,,,,1.1,,,,,0.9,,,,,1.1,,,,,0.6,,,,,0.3,,,,,0.2,,,,,0.0,,,
7408,Tunisia,TUN,Number of poor at $3.20 a day (2011 PPP) (millions),SI.POV.LMIC.NO,,,,,,,,,,,,2.8,,,,,2.5,,,,,2.9,,,,,2.2,,,,,1.5,,,,,1.0,,,,,0.4,,,
7409,Tunisia,TUN,Number of poor at $5.50 a day (2011 PPP) (millions),SI.POV.UMIC.NO,,,,,,,,,,,,4.9,,,,,4.9,,,,,5.5,,,,,4.9,,,,,4.2,,,,,3.2,,,,,2.1,,,
7410,Tunisia,TUN,"Population, total",SP.POP.TOTL,5526764.0,5652476.0,5781796.0,5915006.0,6054911.0,6205212.0,6368167.0,6545024.0,6733961.0,6930387.0,7127941.0,7321876.0,7509756.0,7692254.0,7871459.0,8050932.0,8232797.0,8417684.0,8603225.0,8784888.0,8956596.0,9113975.0,9256037.0,9384152.0,9499395.0,9603742.0,9699197.0,9785701.0,9864326.0,9939678.0,10017601.0,10102482.0,10196136.0,10298087.0,10407336.0,10521834.0,10639931.0,10761467.0,10886668.0,11014558.0,11143908.0,11273661.0,11403248.0,11532127.0,
7411,Tunisia,TUN,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,3.8,,,,,2.7,,,,,2.8,,,,,1.2,,,,,0.7,,,,,0.4,,,,,0.0,,,
7412,Tunisia,TUN,Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,,,,,,,,,,,,13.1,,,,,9.9,,,,,10.5,,,,,6.4,,,,,4.0,,,,,2.3,,,,,0.6,,,
7413,Tunisia,TUN,Poverty gap at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC.GP,,,,,,,,,,,,30.0,,,,,24.9,,,,,25.7,,,,,19.2,,,,,14.0,,,,,9.3,,,,,4.4,,,
7416,Tunisia,TUN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,15.0,,,,,10.6,,,,,11.7,,,,,5.9,,,,,3.3,,,,,2.0,,,,,0.3,,,
7417,Tunisia,TUN,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,,,,,,,,,,,,37.8,,,,,30.4,,,,,31.5,,,,,22.8,,,,,15.1,,,,,9.1,,,,,3.2,,,
7418,Tunisia,TUN,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,,,,,,,,,,,,66.7,,,,,59.4,,,,,60.0,,,,,50.4,,,,,41.2,,,,,30.3,,,,,18.3,,,
7419,Tunisia,TUN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,25.4,,,,,23.1,,,,,20.5,,,,,15.2,,,
7420,Tunisia,TUN,"Poverty headcount ratio at national poverty lines (% of population), including noncomparable values",SI.POV.NAHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,25.4,,,,,23.1,,,,,20.5,,,,,15.2,,,
7440,Turkey,TUR,GINI index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,,43.5,,,,,,,41.3,,,,,,,,41.4,42.2,41.3,42.6,39.6,38.4,39.0,39.0,38.8,40.0,40.2,40.2,41.2,42.9,41.9,,
7444,Turkey,TUR,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,,,20.4,,,,,,,21.6,,,,,,,,21.6,21.5,22.4,21.7,22.5,22.7,22.4,22.3,22.3,21.9,22.0,21.9,21.6,21.1,21.6,,
7445,Turkey,TUR,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,35.1,,,,,,,32.0,,,,,,,,31.9,32.4,30.8,32.8,29.6,28.2,29.4,29.2,29.3,30.5,30.5,30.6,31.6,33.5,32.1,,
7446,Turkey,TUR,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,49.9,,,,,,,47.6,,,,,,,,47.7,48.4,47.0,48.3,45.6,44.7,45.1,45.4,45.2,46.5,46.6,46.6,47.7,49.2,48.3,,
7447,Turkey,TUR,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,2.4,,,,,,,2.3,,,,,,,,2.3,2.1,2.0,1.9,2.1,2.1,2.1,2.2,2.2,2.2,2.2,2.2,2.2,2.1,2.2,,
7448,Turkey,TUR,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,5.9,,,,,,,5.8,,,,,,,,5.8,5.5,5.4,5.2,5.6,5.8,5.7,5.9,5.9,5.8,5.8,5.8,5.8,5.6,5.7,,
7449,Turkey,TUR,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,9.8,,,,,,,10.1,,,,,,,,10.1,10.0,10.1,10.0,10.6,11.0,10.9,10.8,11.0,10.6,10.5,10.5,10.2,9.9,9.9,,
7450,Turkey,TUR,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,14.0,,,,,,,14.9,,,,,,,,14.8,14.6,15.2,14.8,15.7,15.8,15.9,15.6,15.6,15.2,15.1,15.1,14.7,14.2,14.5,,
7451,Turkey,TUR,Number of poor at $1.90 a day (2011 PPP) (millions),SI.POV.NOP1,,,,,,,,,,,,,,1.2,,,,,,,1.9,,,,,,,,1.6,2.8,1.5,1.8,1.3,1.0,0.4,0.6,0.6,0.2,0.2,0.3,0.2,0.2,0.2,,
7452,Turkey,TUR,Number of poor at $3.20 a day (2011 PPP) (millions),SI.POV.LMIC.NO,,,,,,,,,,,,,,7.2,,,,,,,8.7,,,,,,,,8.4,10.0,6.8,6.8,5.7,4.7,4.2,3.5,3.3,3.0,2.6,2.2,1.9,2.1,1.4,,
7453,Turkey,TUR,Number of poor at $5.50 a day (2011 PPP) (millions),SI.POV.UMIC.NO,,,,,,,,,,,,,,20.8,,,,,,,22.5,,,,,,,,22.8,25.4,18.8,17.4,15.9,13.8,11.9,11.9,11.5,10.0,9.7,8.6,8.1,9.0,7.8,,
7454,Turkey,TUR,"Population, total",SP.POP.TOTL,38370241.0,39277211.0,40189511.0,41108248.0,42039935.0,42993991.0,43975921.0,44988356.0,46025357.0,47073422.0,48114105.0,49133883.0,50128489.0,51100878.0,52053704.0,52992429.0,53921699.0,54840531.0,55748875.0,56653729.0,57564132.0,58486381.0,59423208.0,60372499.0,61329590.0,62287326.0,63240121.0,64191474.0,65143054.0,66085803.0,67007855.0,67903406.0,68763405.0,69597281.0,70440032.0,71339185.0,72326914.0,73409455.0,74569867.0,75787333.0,77030628.0,78271472.0,79512426.0,80745020.0,
7455,Turkey,TUR,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,0.5,,,,,,,0.7,,,,,,,,0.3,0.9,0.3,0.5,0.3,0.2,0.2,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.0,,
7456,Turkey,TUR,Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,,,,,,,,,,,,,,3.4,,,,,,,4.0,,,,,,,,3.1,4.3,2.7,2.8,2.1,1.6,1.3,1.1,1.1,0.8,0.7,0.6,0.4,0.5,0.4,,
7457,Turkey,TUR,Poverty gap at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC.GP,,,,,,,,,,,,,,13.5,,,,,,,13.7,,,,,,,,11.9,13.7,9.6,9.0,7.6,6.5,5.4,5.0,4.8,4.1,3.7,3.2,2.9,3.1,2.5,,
7460,Turkey,TUR,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,2.4,,,,,,,3.2,,,,,,,,2.5,4.2,2.2,2.6,1.9,1.4,0.6,0.9,0.8,0.3,0.3,0.3,0.3,0.3,0.2,,
7461,Turkey,TUR,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,,,,,,,,,,,,,,14.1,,,,,,,15.1,,,,,,,,13.0,15.1,10.2,10.0,8.3,6.7,6.0,5.0,4.5,4.1,3.4,2.9,2.4,2.7,1.8,,
7462,Turkey,TUR,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,,,,,,,,,,,,,,40.6,,,,,,,39.1,,,,,,,,35.0,38.5,28.1,25.7,23.2,19.8,16.9,16.7,15.9,13.6,13.0,11.4,10.5,11.5,9.9,,
7463,Turkey,TUR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6,16.3,16.7,17.1,16.9,16.1,16.3,15.0,15.0,14.7,14.3,13.5,
7464,Turkey,TUR,"Poverty headcount ratio at national poverty lines (% of population), including noncomparable values",SI.POV.NAHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6,16.3,16.7,17.1,16.9,16.1,16.3,15.0,15.0,14.7,14.3,13.5,
7616,Ukraine,UKR,GINI index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,,,,,,,29.7,28.9,,39.3,35.2,,,,,,29.0,28.7,28.9,29.0,29.8,27.0,26.6,25.3,24.8,24.6,24.7,24.6,24.0,25.5,25.0,,
7620,Ukraine,UKR,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,,,,,,,,23.2,22.7,,21.9,22.1,,,,,,22.6,22.3,22.7,22.6,22.3,22.5,22.5,22.5,22.4,22.5,22.6,22.2,22.4,22.4,22.4,,
7621,Ukraine,UKR,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,22.9,23.2,,30.4,27.6,,,,,,23.2,23.3,23.1,23.2,24.1,22.0,21.9,21.2,21.0,20.7,20.8,21.1,20.6,21.6,21.2,,
7622,Ukraine,UKR,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,,,37.8,37.8,,45.7,42.7,,,,,,38.0,38.0,37.9,38.0,38.8,36.6,36.4,35.4,35.2,34.9,35.0,35.1,34.6,35.6,35.1,,
7623,Ukraine,UKR,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,3.1,3.6,,2.4,2.8,,,,,,3.6,3.8,3.6,3.7,3.7,4.0,4.1,4.3,4.4,4.4,4.4,4.4,4.5,4.2,4.3,,
7624,Ukraine,UKR,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,8.0,8.8,,6.2,7.1,,,,,,8.8,9.1,8.8,8.8,8.8,9.5,9.6,10.0,10.2,10.2,10.2,10.3,10.5,10.0,10.1,,
7625,Ukraine,UKR,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,,,,,13.4,13.3,,10.8,12.0,,,,,,13.3,13.4,13.4,13.3,13.1,13.8,13.9,14.2,14.3,14.4,14.3,14.5,14.6,14.3,14.4,,
7626,Ukraine,UKR,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,,,,17.7,17.3,,15.4,16.2,,,,,,17.3,17.2,17.3,17.2,17.0,17.6,17.6,17.8,17.9,18.0,17.9,17.9,18.0,17.8,17.9,,
7627,Ukraine,UKR,Number of poor at $1.90 a day (2011 PPP) (millions),SI.POV.NOP1,,,,,,,,,,,,,,,,,,,1.6,0.7,,2.8,2.7,,,,,,0.8,0.3,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,,
7628,Ukraine,UKR,Number of poor at $3.20 a day (2011 PPP) (millions),SI.POV.LMIC.NO,,,,,,,,,,,,,,,,,,,6.6,5.0,,10.5,11.6,,,,,,5.7,3.3,2.7,1.2,0.7,0.6,0.2,0.3,0.1,0.1,0.1,0.0,0.1,0.2,0.2,,
7629,Ukraine,UKR,Number of poor at $5.50 a day (2011 PPP) (millions),SI.POV.UMIC.NO,,,,,,,,,,,,,,,,,,,21.5,22.3,,25.1,29.4,,,,,,22.8,18.1,14.0,8.9,7.1,6.8,3.8,4.5,2.8,2.6,1.9,1.5,1.6,3.5,2.9,,
7630,Ukraine,UKR,"Population, total",SP.POP.TOTL,48455122.0,48758987.0,49036456.0,49290905.0,49526883.0,49751257.0,49968812.0,50221000.0,50384000.0,50564000.0,50754000.0,50917000.0,51097000.0,51293000.0,51521000.0,51773000.0,51892000.0,52000470.0,52150266.0,52179210.0,51921041.0,51512299.0,51057189.0,50594105.0,50143939.0,49673350.0,49175848.0,48683865.0,48202500.0,47812950.0,47451600.0,47105150.0,46787750.0,46509350.0,46258200.0,46053300.0,45870700.0,45706100.0,45593300.0,45489600.0,45271947.0,45154029.0,45004645.0,44831159.0,
7631,Ukraine,UKR,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,0.7,0.3,,1.4,1.5,,,,,,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
7632,Ukraine,UKR,Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,3.4,2.0,,5.9,6.4,,,,,,2.6,1.3,1.1,0.5,0.3,0.2,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.1,,
7633,Ukraine,UKR,Poverty gap at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,13.0,11.8,,18.1,20.8,,,,,,13.7,9.7,7.4,4.3,3.2,2.9,1.5,1.7,1.0,0.9,0.7,0.5,0.5,1.4,1.2,,
7636,Ukraine,UKR,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,,,3.0,1.3,,5.4,5.4,,,,,,1.7,0.6,0.6,0.3,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,,
7637,Ukraine,UKR,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,,,,,,,,,,,,,,,,,,,12.7,9.6,,20.3,22.8,,,,,,11.9,7.0,5.7,2.6,1.6,1.3,0.4,0.7,0.3,0.2,0.2,0.1,0.1,0.5,0.5,,
7638,Ukraine,UKR,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,,,,,,,,,,,,,,,,,,,41.3,42.6,,48.7,57.5,,,,,,47.3,37.8,29.5,19.0,15.2,14.6,8.3,9.8,6.1,5.7,4.1,3.3,3.6,7.8,6.4,,
7639,Ukraine,UKR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.3,76.2,65.6,55.3,49.7,12.7,7.1,5.8,8.6,7.8,9.0,8.3,8.6,6.4,3.8,2.4,
7640,Ukraine,UKR,"Poverty headcount ratio at national poverty lines (% of population), including noncomparable values",SI.POV.NAHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.3,76.2,65.6,55.3,49.7,12.7,7.1,5.8,8.6,7.8,9.0,8.3,8.6,6.4,3.8,2.4,
7660,United Kingdom,GBR,GINI index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,34.3,34.6,35.7,34.1,34.3,34.4,33.2,32.3,33.2,34.0,33.2,,,
7664,United Kingdom,GBR,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3,22.8,22.4,22.0,22.5,22.5,22.5,22.8,23.1,23.1,22.9,23.0,,,
7665,United Kingdom,GBR,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7,26.1,26.7,27.9,26.3,26.5,26.7,25.3,24.6,25.3,26.1,25.4,,,
7666,United Kingdom,GBR,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,41.3,41.9,43.0,41.6,41.7,41.8,40.7,40.0,40.5,41.2,40.6,,,
7667,United Kingdom,GBR,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.6,2.7,2.7,2.8,2.8,2.9,2.9,3.1,2.9,2.9,2.9,,,
7668,United Kingdom,GBR,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,6.9,7.1,7.0,7.2,7.2,7.4,7.4,7.6,7.4,7.3,7.5,,,
7669,United Kingdom,GBR,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8,12.2,12.1,11.9,12.2,12.0,11.9,12.2,12.3,12.2,12.0,12.2,,,
7670,United Kingdom,GBR,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3,16.8,16.5,16.2,16.4,16.6,16.5,16.8,17.0,16.9,16.6,16.8,,,
7671,United Kingdom,GBR,Number of poor at $1.90 a day (2011 PPP) (millions),SI.POV.NOP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.3,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.1,,,
7672,United Kingdom,GBR,Number of poor at $3.20 a day (2011 PPP) (millions),SI.POV.LMIC.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.4,0.1,0.3,0.3,0.2,0.2,0.3,0.2,0.2,0.2,0.1,,,
7673,United Kingdom,GBR,Number of poor at $5.50 a day (2011 PPP) (millions),SI.POV.UMIC.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.6,0.5,0.4,0.6,0.3,0.5,0.5,0.3,0.3,0.3,0.5,,,
7674,United Kingdom,GBR,"Population, total",SP.POP.TOTL,56229974.0,56225800.0,56211968.0,56193492.0,56196504.0,56246951.0,56314216.0,56333829.0,56313641.0,56332848.0,56422072.0,56550268.0,56681396.0,56802050.0,56928327.0,57076711.0,57247586.0,57424897.0,57580402.0,57718614.0,57865745.0,58019030.0,58166950.0,58316954.0,58487141.0,58682466.0,58892514.0,59119673.0,59370479.0,59647577.0,59987905.0,60401206.0,60846820.0,61322463.0,61806995.0,62276270.0,62766365.0,63258918.0,63700300.0,64128226.0,64613160.0,65128861.0,65595565.0,66022273.0,
7675,United Kingdom,GBR,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.3,0.1,0.2,0.2,0.1,0.1,0.2,0.1,0.1,0.1,0.1,,,
7676,United Kingdom,GBR,Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.5,0.2,0.3,0.3,0.1,0.1,0.3,0.2,0.1,0.1,0.1,,,
7677,United Kingdom,GBR,Poverty gap at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.6,0.3,0.4,0.5,0.2,0.3,0.5,0.2,0.2,0.3,0.3,,,
7680,United Kingdom,GBR,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,,,
7681,United Kingdom,GBR,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.7,0.2,0.5,0.5,0.2,0.2,0.5,0.2,0.2,0.2,0.2,,,
7682,United Kingdom,GBR,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,1.0,0.7,0.7,1.0,0.5,0.7,0.7,0.4,0.5,0.5,0.7,,,
7704,United States,USA,GINI index (World Bank estimate),SI.POV.GINI,,,,,,34.6,,,,,,,37.5,,,,,38.2,,,40.2,,,40.8,,,40.4,,,,40.5,,,41.1,,,40.4,,,41.0,,,41.5,,
7708,United States,USA,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,23.4,,,,,,,23.6,,,,,23.3,,,22.7,,,22.4,,,22.3,,,,22.5,,,22.5,,,22.9,,,22.7,,,22.6,,
7709,United States,USA,Income share held by highest 10%,SI.DST.10TH.10,,,,,,25.3,,,,,,,26.8,,,,,27.6,,,29.7,,,30.5,,,30.4,,,,30.2,,,30.5,,,29.4,,,30.1,,,30.6,,
