id,Birth City,Birth State,Year Start,Latitude (generated),Longitude (generated),Birth County
864,New York,New York,1975,40.7648,-73.9808,New York
865,New York,New York,1974,40.7648,-73.9808,New York
866,New York,New York,1973,40.7648,-73.9808,New York
867,New York,New York,1972,40.7648,-73.9808,New York
868,New York,New York,1971,40.7648,-73.9808,New York
869,New York,New York,1970,40.7648,-73.9808,New York
870,New York,New York,1969,40.7648,-73.9808,New York
871,New York,New York,1967,40.7648,-73.9808,New York
872,New York,New York,1964,40.7648,-73.9808,New York
873,New York,New York,1962,40.7648,-73.9808,New York
874,New York,New York,1959,40.7648,-73.9808,New York
875,New York,New York,1958,40.7648,-73.9808,New York
876,New York,New York,1957,40.7648,-73.9808,New York
877,New York,New York,1956,40.7648,-73.9808,New York
878,New York,New York,1954,40.7648,-73.9808,New York
879,New York,New York,1949,40.7648,-73.9808,New York
880,New York,New York,1948,40.7648,-73.9808,New York
881,New York,New York,,40.7648,-73.9808,New York
882,New Rochelle,New York,1956,40.9115,-73.7826,Westchester
883,Mount Vernon,New York,2013,40.9126,-73.8371,Westchester
884,Mount Vernon,New York,1984,40.9126,-73.8371,Westchester
885,Mount Vernon,New York,1978,40.9126,-73.8371,Westchester
886,Mount Vernon,New York,1977,40.9126,-73.8371,Westchester
887,Mount Vernon,New York,1976,40.9126,-73.8371,Westchester
888,Mount Vernon,New York,1975,40.9126,-73.8371,Westchester
889,Mount Vernon,New York,,40.9126,-73.8371,Westchester
890,Mount Kisco,New York,1995,41.2043,-73.7271,Westchester
891,Monroe,New York,2017,41.3306,-74.1868,Orange
892,Minoa,New York,1955,43.0762,-76.0008,Onondaga
893,Middletown,New York,2015,41.4459,-74.4229,Orange
894,Long Island City,New York,1977,40.7455,-73.9485,Queens
895,Long Island City,New York,1963,40.7455,-73.9485,Queens
896,Long Island City,New York,1957,40.7455,-73.9485,Queens
897,Long Island City,New York,,40.7455,-73.9485,Queens
898,Long Island,New York,1989,40.789142,-73.134961,Suffolk
899,Long Island,New York,1950,40.789142,-73.134961,Suffolk
900,Lockwood,New York,2012,42.0912,-76.5499,Tioga
901,Liberty,New York,1987,41.8012,-74.7465,Sullivan
902,Jamaica,New York,2010,40.6915,-73.8057,Queens
903,Jamaica,New York,2000,40.6915,-73.8057,Queens
904,Jamaica,New York,1987,40.6915,-73.8057,Queens
905,Jamaica,New York,1983,40.6915,-73.8057,Queens
906,Ithaca,New York,1991,42.4396,-76.4968,Tompkins
907,Huntington Station,New York,1993,40.8534,-73.4115,Suffolk
908,Huntington,New York,,40.8682,-73.4257,Suffolk
909,Hicksville,New York,1977,40.7684,-73.5251,Nassau
910,Hempstead,New York,1996,40.7063,-73.6187,Nassau
911,Harlem,New York,2005,40.8115504,-73.9464769,New York
912,Harlem,New York,2002,40.8115504,-73.9464769,New York
913,Glens Falls,New York,2012,43.3097,-73.6441,Warren
914,Flushing,New York,2013,40.7654,-73.8174,Queens
915,Flushing,New York,1972,40.7654,-73.8174,Queens
916,Floral Park,New York,2001,40.7237,-73.7049,Nassau
917,Far Rockaway,New York,1963,40.59,-73.8,Queens
918,Far Rockaway,New York,,40.59,-73.8,Queens
919,Elmira,New York,1976,42.0898,-76.8077,Chemung
920,Elmhurst,New York,1954,40.7366,-73.8784,Queens
921,Dobbs Ferry,New York,2001,41.0145,-73.8726,Westchester
922,Cortlandt Manor,New York,2000,41.31,-73.88,Westchester
923,Copaigue,New York,2002,40.6814892,-73.3998445,Suffolk
924,Copaigue,New York,1989,40.6814892,-73.3998445,Suffolk
925,Carmel,New York,2014,41.4266,-73.6788,Putnam
926,Buffalo,New York,2011,42.9333,-78.877,Erie
927,Buffalo,New York,2009,42.9333,-78.877,Erie
928,Buffalo,New York,2006,42.9333,-78.877,Erie
929,Buffalo,New York,2004,42.9333,-78.877,Erie
930,Buffalo,New York,1995,42.9333,-78.877,Erie
931,Buffalo,New York,1983,42.9333,-78.877,Erie
932,Buffalo,New York,1968,42.9333,-78.877,Erie
933,Buffalo,New York,,42.9333,-78.877,Erie
934,Brooklyn,New York,2017,40.6922,-73.9902,Kings
935,Brooklyn,New York,2012,40.6922,-73.9902,Kings
936,Brooklyn,New York,2011,40.6922,-73.9902,Kings
937,Brooklyn,New York,2010,40.6922,-73.9902,Kings
938,Brooklyn,New York,2007,40.6922,-73.9902,Kings
939,Brooklyn,New York,2006,40.6922,-73.9902,Kings
940,Brooklyn,New York,2005,40.6922,-73.9902,Kings
941,Brooklyn,New York,2004,40.6922,-73.9902,Kings
942,Brooklyn,New York,2002,40.6922,-73.9902,Kings
943,Brooklyn,New York,2000,40.6922,-73.9902,Kings
944,Brooklyn,New York,1998,40.6922,-73.9902,Kings
945,Brooklyn,New York,1997,40.6922,-73.9902,Kings
946,Brooklyn,New York,1994,40.6922,-73.9902,Kings
947,Brooklyn,New York,1993,40.6922,-73.9902,Kings
948,Brooklyn,New York,1991,40.6922,-73.9902,Kings
949,Brooklyn,New York,1990,40.6922,-73.9902,Kings
950,Brooklyn,New York,1988,40.6922,-73.9902,Kings
951,Brooklyn,New York,1987,40.6922,-73.9902,Kings
952,Brooklyn,New York,1986,40.6922,-73.9902,Kings
953,Brooklyn,New York,1985,40.6922,-73.9902,Kings
954,Brooklyn,New York,1982,40.6922,-73.9902,Kings
955,Brooklyn,New York,1981,40.6922,-73.9902,Kings
956,Brooklyn,New York,1980,40.6922,-73.9902,Kings
957,Brooklyn,New York,1978,40.6922,-73.9902,Kings
958,Brooklyn,New York,1977,40.6922,-73.9902,Kings
959,Brooklyn,New York,1976,40.6922,-73.9902,Kings
960,Brooklyn,New York,1975,40.6922,-73.9902,Kings
961,Brooklyn,New York,1973,40.6922,-73.9902,Kings
962,Brooklyn,New York,1972,40.6922,-73.9902,Kings
963,Brooklyn,New York,1970,40.6922,-73.9902,Kings
964,Brooklyn,New York,1969,40.6922,-73.9902,Kings
965,Brooklyn,New York,1968,40.6922,-73.9902,Kings
966,Brooklyn,New York,1967,40.6922,-73.9902,Kings
967,Brooklyn,New York,1963,40.6922,-73.9902,Kings
968,Brooklyn,New York,1960,40.6922,-73.9902,Kings
969,Brooklyn,New York,1959,40.6922,-73.9902,Kings
970,Brooklyn,New York,1958,40.6922,-73.9902,Kings
971,Brooklyn,New York,1953,40.6922,-73.9902,Kings
972,Brooklyn,New York,1950,40.6922,-73.9902,Kings
973,Brooklyn,New York,1949,40.6922,-73.9902,Kings
974,Brooklyn,New York,1948,40.6922,-73.9902,Kings
975,Brooklyn,New York,1947,40.6922,-73.9902,Kings
976,Brooklyn,New York,,40.6922,-73.9902,Kings
977,Brookhaven,New York,1986,40.7793,-72.9154,Suffolk
978,Bronx,New York,2016,40.8262,-73.9231,Bronx
979,Bronx,New York,2007,40.8262,-73.9231,Bronx
980,Bronx,New York,2005,40.8262,-73.9231,Bronx
981,Bronx,New York,2002,40.8262,-73.9231,Bronx
982,Bronx,New York,1999,40.8262,-73.9231,Bronx
983,Bronx,New York,1997,40.8262,-73.9231,Bronx
984,Bronx,New York,1996,40.8262,-73.9231,Bronx
985,Bronx,New York,1995,40.8262,-73.9231,Bronx
986,Bronx,New York,1993,40.8262,-73.9231,Bronx
987,Bronx,New York,1992,40.8262,-73.9231,Bronx
988,Bronx,New York,1991,40.8262,-73.9231,Bronx
989,Bronx,New York,1990,40.8262,-73.9231,Bronx
990,Bronx,New York,1987,40.8262,-73.9231,Bronx
991,Bronx,New York,1986,40.8262,-73.9231,Bronx
992,Bronx,New York,1981,40.8262,-73.9231,Bronx
993,Bronx,New York,1978,40.8262,-73.9231,Bronx
994,Bronx,New York,1976,40.8262,-73.9231,Bronx
995,Bronx,New York,1972,40.8262,-73.9231,Bronx
996,Bronx,New York,1956,40.8262,-73.9231,Bronx
997,Bronx,New York,,40.8262,-73.9231,Bronx
998,Bellport,New York,1972,40.757,-72.9393,Suffolk
999,Bayville,New York,1985,40.9107,-73.5621,Nassau
1000,Bayshore,New York,1982,40.7251,-73.2454,Suffolk
1001,Astoria,New York,1965,40.75,-73.94,Queens
1002,Astoria,New York,1958,40.75,-73.94,Queens
1003,Angola,New York,1993,42.6384,-79.0278,Erie
1004,Albany,New York,2005,42.6512,-73.755,Albany
1005,Silver City,New Mexico,1976,32.7725,-108.2794,Grant
1006,Los Alamos,New Mexico,2015,35.8585,-106.3172,Los Alamos
1007,Hobbs,New Mexico,2011,32.7026,-103.136,Lea
1008,Hobbs,New Mexico,1963,32.7026,-103.136,Lea
1009,Clovis,New Mexico,1993,34.4055,-103.2051,Curry
1010,Alamogordo,New Mexico,2010,32.8998,-105.9603,Otero
1011,Woodbury,New Jersey,1961,39.8382,-75.1527,Gloucester
1012,Willingboro,New Jersey,2002,40.0279,-74.8691,Burlington
1013,Union City,New Jersey,1967,40.7795,-74.0238,Hudson
1014,Union City,New Jersey,1955,40.7795,-74.0238,Hudson
1015,Union City,New Jersey,1950,40.7795,-74.0238,Hudson
1016,Union City,New Jersey,,40.7795,-74.0238,Hudson
1017,Trenton,New Jersey,2017,40.2171,-74.7429,Mercer
1018,Trenton,New Jersey,1997,40.2171,-74.7429,Mercer
1019,Trenton,New Jersey,1990,40.2171,-74.7429,Mercer
1020,Trenton,New Jersey,1984,40.2171,-74.7429,Mercer
1021,Trenton,New Jersey,1980,40.2171,-74.7429,Mercer
1022,Trenton,New Jersey,1955,40.2171,-74.7429,Mercer
1023,Trenton,New Jersey,,40.2171,-74.7429,Mercer
1024,Toms River,New Jersey,1993,39.9537,-74.198,Ocean
1025,Teaneck,New Jersey,2008,40.8976,-74.016,Bergen
1026,Teaneck,New Jersey,2004,40.8976,-74.016,Bergen
1027,Teaneck,New Jersey,1985,40.8976,-74.016,Bergen
1028,Teaneck,New Jersey,1947,40.8976,-74.016,Bergen
1029,Somerville,New Jersey,1992,40.5743,-74.6099,Somerset
1030,Riverside,New Jersey,1968,40.0323,-74.9574,Burlington
1031,River Edge,New Jersey,1971,40.9287,-74.0399,Bergen
1032,Plainsboro,New Jersey,2006,40.3334,-74.6004,Middlesex
1033,Plainfield,New Jersey,2010,40.6337,-74.4074,Union
1034,Pitman,New Jersey,2002,39.7329,-75.1316,Gloucester
1035,Perth Amboy,New Jersey,1981,40.5068,-74.2654,Middlesex
1036,Perth Amboy,New Jersey,1973,40.5068,-74.2654,Middlesex
1037,Paterson,New Jersey,2008,40.9168,-74.1718,Passaic
1038,Paterson,New Jersey,1998,40.9168,-74.1718,Passaic
1039,Paterson,New Jersey,1997,40.9168,-74.1718,Passaic
1040,Orange,New Jersey,2013,40.77,-74.23,Essex
1041,Orange,New Jersey,1999,40.77,-74.23,Essex
1042,Orange,New Jersey,1993,40.77,-74.23,Essex
1043,Newark,New Jersey,2012,40.7357,-74.1724,Essex
1044,Newark,New Jersey,2007,40.7357,-74.1724,Essex
1045,Newark,New Jersey,2000,40.7357,-74.1724,Essex
1046,Newark,New Jersey,1996,40.7357,-74.1724,Essex
1047,Newark,New Jersey,1991,40.7357,-74.1724,Essex
1048,Newark,New Jersey,1988,40.7357,-74.1724,Essex
1049,Newark,New Jersey,1987,40.7357,-74.1724,Essex
1050,Newark,New Jersey,1978,40.7357,-74.1724,Essex
1051,Newark,New Jersey,1972,40.7357,-74.1724,Essex
1052,Newark,New Jersey,1962,40.7357,-74.1724,Essex
1053,Newark,New Jersey,1961,40.7357,-74.1724,Essex
1054,Newark,New Jersey,1956,40.7357,-74.1724,Essex
1055,Newark,New Jersey,1947,40.7357,-74.1724,Essex
1056,Newark,New Jersey,,40.7357,-74.1724,Essex
1057,New Jersey,New Jersey,1947,40.0583238,-74.4056612,Ocean
1058,New Brunswick,New Jersey,1977,40.4862,-74.4518,Middlesex
1059,New Brunswick,New Jersey,1975,40.4862,-74.4518,Middlesex
1060,New Brunswick,New Jersey,1949,40.4862,-74.4518,Middlesex
1061,Neptune,New Jersey,1988,40.224,-74.0478,Monmouth
1062,Neptune,New Jersey,1968,40.224,-74.0478,Monmouth
1063,Morristown,New Jersey,2002,40.797,-74.481,Morris
1064,Morristown,New Jersey,1990,40.797,-74.481,Morris
1065,Long Branch,New Jersey,2012,40.3043,-73.9924,Monmouth
1066,Livingston,New Jersey,1998,40.7959,-74.3149,Essex
1067,Livingston,New Jersey,,40.7959,-74.3149,Essex
1068,Linwood,New Jersey,2012,39.3398,-74.5751,Atlantic
1069,Kearney,New Jersey,1949,40.7684342,-74.1454214,Hudson
1070,Jersey City,New Jersey,1999,40.7282,-74.0776,Hudson
1071,Jersey City,New Jersey,1998,40.7282,-74.0776,Hudson
1072,Jersey City,New Jersey,1994,40.7282,-74.0776,Hudson
1073,Jersey City,New Jersey,1989,40.7282,-74.0776,Hudson
1074,Jersey City,New Jersey,1987,40.7282,-74.0776,Hudson
1075,Jersey City,New Jersey,1981,40.7282,-74.0776,Hudson
1076,Jersey City,New Jersey,1980,40.7282,-74.0776,Hudson
1077,Jersey City,New Jersey,1965,40.7282,-74.0776,Hudson
1078,Jersey City,New Jersey,1962,40.7282,-74.0776,Hudson
1079,Jersey City,New Jersey,1951,40.7282,-74.0776,Hudson
1080,Irvington,New Jersey,2016,40.7323,-74.2349,Essex
1081,Hoboken,New Jersey,2013,40.7433,-74.0324,Hudson
1082,Hoboken,New Jersey,1951,40.7433,-74.0324,Hudson
1083,Glen Ridge,New Jersey,1989,40.8054,-74.2038,Essex
1084,Glen Ridge,New Jersey,1982,40.8054,-74.2038,Essex
1085,Freehold,New Jersey,1989,40.25,-74.3,Monmouth
1086,Fanwood,New Jersey,2011,40.6409,-74.3835,Union
1087,Englewood,New Jersey,1976,40.8929,-73.9726,Bergen
1088,Elizabeth,New Jersey,2005,40.664,-74.2107,Union
1089,Elizabeth,New Jersey,1992,40.664,-74.2107,Union
1090,Elizabeth,New Jersey,1982,40.664,-74.2107,Union
1091,Elizabeth,New Jersey,,40.664,-74.2107,Union
1092,Edison,New Jersey,2016,40.5187,-74.4121,Middlesex
1093,East Orange,New Jersey,1996,40.7673,-74.2049,Essex
1094,East Orange,New Jersey,1980,40.7673,-74.2049,Essex
1095,Cherry Hill,New Jersey,1999,39.9348,-75.0307,Camden
1096,Camden,New Jersey,1988,39.9448,-75.1199,Camden
1097,Camden,New Jersey,1987,39.9448,-75.1199,Camden
1098,Camden,New Jersey,1974,39.9448,-75.1199,Camden
1099,Belle Mead,New Jersey,2017,40.4675835,-74.6628114,Somerset
1100,Atlantic City,New Jersey,1996,39.3643,-74.4229,Atlantic
1101,Atlantic City,New Jersey,1973,39.3643,-74.4229,Atlantic
1102,Concord,New Hampshire,2005,43.2071,-71.537,Merrimack
1103,Las Vegas,Nevada,2017,36.1663,-115.1492,Clark
1104,Las Vegas,Nevada,2012,36.1663,-115.1492,Clark
1105,Las Vegas,Nevada,2004,36.1663,-115.1492,Clark
1106,Las Vegas,Nevada,1999,36.1663,-115.1492,Clark
1107,Las Vegas,Nevada,1992,36.1663,-115.1492,Clark
1108,Omaha,Nebraska,1998,41.2587,-95.9379,Douglas
1109,Omaha,Nebraska,1994,41.2587,-95.9379,Douglas
1110,Omaha,Nebraska,1988,41.2587,-95.9379,Douglas
1111,Omaha,Nebraska,1961,41.2587,-95.9379,Douglas
1112,Lincoln,Nebraska,1996,40.8001,-96.6674,Lancaster
1113,Lincoln,Nebraska,1992,40.8001,-96.6674,Lancaster
1114,Lincoln,Nebraska,1986,40.8001,-96.6674,Lancaster
1115,Grand Island,Nebraska,1990,40.9243,-98.3387,Hall
1116,Grand Island,Nebraska,1976,40.9243,-98.3387,Hall
1117,Bushnell,Nebraska,1947,41.1941,-103.9197,Kimball
1118,Missoula,Montana,1987,46.8701,-113.9953,Missoula
1119,Miles City,Montana,1950,46.4085,-105.841,Custer
1120,Miles City,Montana,,46.4085,-105.841,Custer
1121,Libby,Montana,1994,48.3883,-115.556,Lincoln
1122,Great Falls,Montana,2008,47.5049,-111.2919,Cascade
1123,Glendive,Montana,2007,47.1053,-104.7125,Dawson
1124,Deer Lodge,Montana,,46.3958,-112.73,Powell
1125,Billings,Montana,1980,45.7875,-108.4961,Yellowstone
1126,Billings,Montana,1976,45.7875,-108.4961,Yellowstone
1127,Webster Groves,Missouri,1958,38.5925,-90.3573,St. Louis
1128,St. Louis,Missouri,2017,38.63,-90.19,St. Louis City
1129,St. Louis,Missouri,2014,38.63,-90.19,St. Louis City
1130,St. Louis,Missouri,2013,38.63,-90.19,St. Louis City
1131,St. Louis,Missouri,2008,38.63,-90.19,St. Louis City
1132,St. Louis,Missouri,2002,38.63,-90.19,St. Louis City
1133,St. Louis,Missouri,1999,38.63,-90.19,St. Louis City
1134,St. Louis,Missouri,1996,38.63,-90.19,St. Louis City
1135,St. Louis,Missouri,1991,38.63,-90.19,St. Louis City
1136,St. Louis,Missouri,1984,38.63,-90.19,St. Louis City
1137,St. Louis,Missouri,1983,38.63,-90.19,St. Louis City
1138,St. Louis,Missouri,1977,38.63,-90.19,St. Louis City
1139,St. Louis,Missouri,1970,38.63,-90.19,St. Louis City
1140,St. Louis,Missouri,1969,38.63,-90.19,St. Louis City
1141,St. Louis,Missouri,1968,38.63,-90.19,St. Louis City
1142,St. Louis,Missouri,1962,38.63,-90.19,St. Louis City
1143,St. Louis,Missouri,1960,38.63,-90.19,St. Louis City
1144,St. Louis,Missouri,,38.63,-90.19,St. Louis City
1145,St. Charles,Missouri,2012,38.79,-90.5,St. Charles
1146,Springfield,Missouri,2009,37.2153,-93.2983,Greene
1147,Sedalia,Missouri,1995,38.7045,-93.2283,Pettis
1148,Sedalia,Missouri,1979,38.7045,-93.2283,Pettis
1149,Poplar Bluff,Missouri,2013,36.757,-90.3929,Butler
1150,Poplar Bluff,Missouri,2010,36.757,-90.3929,Butler
1151,Mexico,Missouri,1999,39.1698,-91.8829,Audrain
1152,Leonard,Missouri,1957,39.8951,-92.1816,Shelby
1153,Kirksville,Missouri,1978,40.1948,-92.5832,Adair
1154,Kansas City,Missouri,2009,39.0845,-94.563,Jackson
1155,Kansas City,Missouri,2003,39.0845,-94.563,Jackson
1156,Kansas City,Missouri,2000,39.0845,-94.563,Jackson
1157,Kansas City,Missouri,1993,39.0845,-94.563,Jackson
1158,Kansas City,Missouri,1986,39.0845,-94.563,Jackson
1159,Kansas City,Missouri,1975,39.0845,-94.563,Jackson
1160,Ironton,Missouri,1996,37.5973,-90.6273,Iron
1161,Independence,Missouri,1957,39.0911,-94.4155,Jackson
1162,Grandview,Missouri,2012,38.8858,-94.533,Jackson
1163,East St. Louis,Missouri,2004,38.624514,-90.1506465,St. Clair
1164,Crystal City,Missouri,,38.2212,-90.379,Jefferson
1165,Columbia,Missouri,2012,38.9519,-92.3337,Boone
1166,Charlestown,Missouri,1949,36.9208854,-89.350631,Mississippi
1167,Yazoo City,Mississippi,1975,32.8551,-90.4056,Yazoo
1168,Yazoo City,Mississippi,1962,32.8551,-90.4056,Yazoo
1169,Vicksburg,Mississippi,1986,32.3528,-90.8777,Warren
1170,Utica,Mississippi,1994,32.1096,-90.6234,Hinds
1171,Utica,Mississippi,1978,32.1096,-90.6234,Hinds
1172,Utica,Mississippi,,32.1096,-90.6234,Hinds
1173,Thornton,Mississippi,1969,33.0792941,-90.3225881,Holmes
1174,Summit,Mississippi,1968,31.2838,-90.4684,Pike
1175,Starkville,Mississippi,2004,33.4504,-88.8184,Oktibbeha
1176,Silver City,Mississippi,,33.0965,-90.4968,Humphreys
1177,Rosedale,Mississippi,1972,33.8534,-91.0279,Bolivar
1178,Rolling Fork,Mississippi,1981,32.9065,-90.8782,Sharkey
1179,Rolling Fork,Mississippi,,32.9065,-90.8782,Sharkey
1180,Rolling Ford,Mississippi,1974,32.9065168,-90.8781567,Sharkey
1181,Quitman,Mississippi,1996,32.0401,-88.7281,Clarke
1182,Picayune,Mississippi,2000,30.5255,-89.6795,Pearl River
1183,Pearl,Mississippi,1998,32.2746,-90.132,Rankin
1184,Pascagoula,Mississippi,1996,30.3647,-88.5586,Jackson
1185,Pascagoula,Mississippi,1994,30.3647,-88.5586,Jackson
1186,Pascagoula,Mississippi,1993,30.3647,-88.5586,Jackson
1187,New Albany,Mississippi,1981,34.4943,-89.0078,Union
1188,New Albany,Mississippi,1973,34.4943,-89.0078,Union
1189,Natchez,Mississippi,1967,31.5604,-91.4032,Adams
1190,Monticello,Mississippi,2005,31.5537,-90.1073,Lawrence
1191,Meridian,Mississippi,2015,32.3643,-88.7037,Lauderdale
1192,Meridian,Mississippi,1990,32.3643,-88.7037,Lauderdale
1193,Meridian,Mississippi,1988,32.3643,-88.7037,Lauderdale
1194,Meridian,Mississippi,1965,32.3643,-88.7037,Lauderdale
1195,McComb,Mississippi,2005,31.2438,-90.4532,Pike
1196,McComb,Mississippi,1974,31.2438,-90.4532,Pike
1197,Madison County,Mississippi,1981,32.6729459,-90.0373201,Madison
1198,Macon,Mississippi,1977,33.1054,-88.5609,Noxubee
1199,Macon,Mississippi,1976,33.1054,-88.5609,Noxubee
1200,Laurel,Mississippi,1990,31.6941,-89.1306,Jones
1201,Jackson,Mississippi,2009,32.299,-90.1848,Hinds
1202,Jackson,Mississippi,2006,32.299,-90.1848,Hinds
1203,Jackson,Mississippi,2005,32.299,-90.1848,Hinds
1204,Jackson,Mississippi,2004,32.299,-90.1848,Hinds
1205,Jackson,Mississippi,2002,32.299,-90.1848,Hinds
1206,Jackson,Mississippi,1997,32.299,-90.1848,Hinds
1207,Jackson,Mississippi,1993,32.299,-90.1848,Hinds
1208,Jackson,Mississippi,1985,32.299,-90.1848,Hinds
1209,Jackson,Mississippi,1983,32.299,-90.1848,Hinds
1210,Jackson,Mississippi,1980,32.299,-90.1848,Hinds
1211,Jackson,Mississippi,1976,32.299,-90.1848,Hinds
1212,Jackson,Mississippi,1975,32.299,-90.1848,Hinds
1213,Jackson,Mississippi,1971,32.299,-90.1848,Hinds
1214,Jackson,Mississippi,,32.299,-90.1848,Hinds
1215,Indianaola,Mississippi,1971,33.4509513,-90.6550917,Sunflower
1216,Houston,Mississippi,1986,33.8984,-88.9992,Chickasaw
1217,Hattiesburg,Mississippi,1989,31.3271,-89.2903,Forrest
1218,Hattiesburg,Mississippi,1979,31.3271,-89.2903,Forrest
1219,Gulfport,Mississippi,1983,30.3674,-89.0928,Harrison
1220,Greenwood,Mississippi,1994,33.5162,-90.1795,Leflore
1221,Greenwood,Mississippi,1991,33.5162,-90.1795,Leflore
1222,Greenwood,Mississippi,1974,33.5162,-90.1795,Leflore
1223,Greenwood,Mississippi,,33.5162,-90.1795,Leflore
1224,Greenville,Mississippi,1988,33.4001,-91.0551,Washington
1225,Ethel,Mississippi,1959,33.1204,-89.4659,Attala
1226,Crawford,Mississippi,1993,33.3015,-88.6148,Lowndes
1227,Columbus,Mississippi,1986,33.4957,-88.4273,Lowndes
1228,Columbus,Mississippi,,33.4957,-88.4273,Lowndes
1229,Collins,Mississippi,1989,31.6454,-89.5553,Covington
1230,Cleveland,Mississippi,2015,33.744,-90.7248,Bolivar
1231,Clarksdale,Mississippi,2006,34.2001,-90.5709,Coahoma
1232,Carthage,Mississippi,1971,32.7326,-89.5362,Leake
1233,Carthage,Mississippi,,32.7326,-89.5362,Leake
1234,Carrolton,Mississippi,1972,33.5081773,-89.9203608,Carroll
1235,Canton,Mississippi,1981,32.6126,-90.0368,Madison
1236,Canton,Mississippi,1973,32.6126,-90.0368,Madison
1237,Biloxi,Mississippi,2014,30.396,-88.8854,Harrison
1238,Biloxi,Mississippi,2004,30.396,-88.8854,Harrison
1239,Bethlehem,Mississippi,,34.5784341,-89.3275754,Marshall
1240,Aberdeen,Mississippi,1996,33.8251,-88.5437,Monroe
1241,Winona,Minnesota,1950,44.05,-91.6393,Winona
1242,Virginia,Minnesota,1947,47.5233,-92.5366,St. Louis
1243,Thief River Falls,Minnesota,1964,48.1172,-96.1771,Pennington
1244,Stillwater,Minnesota,1983,45.0564,-92.8135,Washington
1245,St. Paul,Minnesota,1982,44.9504,-93.1015,Ramsey
1246,St. Paul,Minnesota,1950,44.9504,-93.1015,Ramsey
1247,St. Louis Park,Minnesota,2014,44.9486,-93.365,Hennepin
1248,St. Cloud,Minnesota,2014,45.5616,-94.1642,Stearns
1249,Slayton,Minnesota,1999,43.9877,-95.7558,Murray
1250,Robbinsdale,Minnesota,1992,45.0317,-93.3353,Hennepin
1251,New Ulm,Minnesota,1988,44.3125,-94.4605,Brown
1252,Monticello,Minnesota,2001,45.3055,-93.7941,Wright
1253,Minneapolis,Minnesota,2016,44.9773,-93.2655,Hennepin
1254,Minneapolis,Minnesota,2006,44.9773,-93.2655,Hennepin
1255,Minneapolis,Minnesota,2005,44.9773,-93.2655,Hennepin
1256,Minneapolis,Minnesota,2004,44.9773,-93.2655,Hennepin
1257,Minneapolis,Minnesota,2001,44.9773,-93.2655,Hennepin
1258,Minneapolis,Minnesota,2000,44.9773,-93.2655,Hennepin
1259,Minneapolis,Minnesota,1994,44.9773,-93.2655,Hennepin
1260,Minneapolis,Minnesota,1991,44.9773,-93.2655,Hennepin
1261,Minneapolis,Minnesota,1987,44.9773,-93.2655,Hennepin
1262,Minneapolis,Minnesota,1985,44.9773,-93.2655,Hennepin
1263,Minneapolis,Minnesota,1982,44.9773,-93.2655,Hennepin
1264,Minneapolis,Minnesota,1968,44.9773,-93.2655,Hennepin
1265,Minneapolis,Minnesota,1947,44.9773,-93.2655,Hennepin
1266,Minneapolis,Minnesota,,44.9773,-93.2655,Hennepin
1267,Melrose,Minnesota,1976,45.6747,-94.8075,Stearns
1268,McIntosh,Minnesota,1950,47.6369,-95.8864,Polk
1269,Long Lake,Minnesota,2012,44.9866,-93.5716,Hennepin
1270,Lake City,Minnesota,1984,44.4494,-92.2668,Wabasha
1271,Hill City,Minnesota,1947,46.9933,-93.5986,Aitkin
1272,Hibbing,Minnesota,1956,47.4272,-92.9377,St. Louis
1273,Hibbing,Minnesota,,47.4272,-92.9377,St. Louis
1274,Gonvick,Minnesota,1949,47.7374567,-95.5136248,Clearwater
1275,Gonvick,Minnesota,,47.7375,-95.5136,Clearwater
1276,Fulda,Minnesota,1980,43.8705,-95.6003,Murray
1277,Edina,Minnesota,1992,44.8897,-93.3501,Hennepin
1278,Duluth,Minnesota,1952,46.7729,-92.1251,St. Louis
1279,Dawson,Minnesota,1998,44.9327,-96.0545,Lac Qui Parle
1280,Cottage Grove,Minnesota,1999,44.8277,-92.9438,Washington
1281,Burnsville,Minnesota,2016,44.7677,-93.2777,Dakota
1282,Burnsville,Minnesota,2011,44.7677,-93.2777,Dakota
1283,Bloomington,Minnesota,1992,44.8322,-93.3205,Hennepin
1284,Ypsilanti,Michigan,1986,42.2411,-83.613,Washtenaw
1285,Wyoming,Michigan,2004,42.9133,-85.7057,Kent
1286,Wayne,Michigan,1989,42.2814,-83.3863,Wayne
1287,Warren,Michigan,1983,42.5125,-83.054,Macomb
1288,Traverse City,Michigan,1989,44.7606,-85.6165,Grand Traverse
1289,Traverse City,Michigan,1974,44.7606,-85.6165,Grand Traverse
1290,Sterling Heights,Michigan,2015,42.5803,-83.0302,Macomb
1291,St. Joseph,Michigan,1985,42.1096,-86.48,Berrien
1292,Southfield,Michigan,2015,42.4734,-83.2219,Oakland
1293,Southfield,Michigan,2001,42.4734,-83.2219,Oakland
1294,Shelby,Michigan,1977,43.6086,-86.364,Oceana
1295,Saginaw,Michigan,2013,43.42,-83.949,Saginaw
1296,Saginaw,Michigan,2002,43.42,-83.949,Saginaw
1297,Saginaw,Michigan,2001,43.42,-83.949,Saginaw
1298,Saginaw,Michigan,1997,43.42,-83.949,Saginaw
1299,Saginaw,Michigan,1992,43.42,-83.949,Saginaw
1300,Saginaw,Michigan,1980,43.42,-83.949,Saginaw
1301,Saginaw,Michigan,,43.42,-83.949,Saginaw
